opt_in_TE_1550_device_JoaquinMatres_(ebeam_adiabatic_te1550)-1-opt2,38.050000000000004,269.75
opt_in_TE_1550_device_JoaquinMatres_(ebeam_crossing4)-1-o4,123.05,269.75
opt_in_TE_1550_device_JoaquinMatres_(ebeam_bdc_te1550)-1-opt2,207.91,269.75
opt_in_TE_1550_device_JoaquinMatres_(ebeam_y_1550)-1-opt3,280.11,142.745
opt_in_TE_1550_device_JoaquinMatres_(ebeam_y_adiabatic)-1-opt3,372.86,142.745
