opt_in_TE_1550_device_JoaquinMatres_(spiral_external_io_39c769e7)-1-o2,38.050000000000004,15.75
opt_in_TE_1550_device_JoaquinMatres_(spiral_external_io_1aa1d790)-1-o2,339.3,15.75
