s11a,s11m,s31a,s31m,s41a,s41m,s21a,s21m,s22m,s22a,s33m,s33a,s44m,s44a,s12m,s12a,s34m,s34a,s43m,s43a,s13m,s13a,s24m,s24a,s42m,s42a,s14m,s14a,s23m,s23a,s32m,s32a,wavelengths,freqs
-1.0207027732557126,0.009750349237639606,-0.6131101028159971,0.8689887745537266,-2.841216742642927,0.019986679637180406,-2.8409277631751135,0.025785336148124383,0.009750349237639606,-1.0207027732557126,0.009750349237639606,-1.0207027732557126,0.009750349237639606,-1.0207027732557126,0.025785336148124383,-2.8409277631751135,0.025785336148124383,-2.8409277631751135,0.025785336148124383,-2.8409277631751135,0.8689887745537266,-0.6131101028159971,0.8689887745537266,-0.6131101028159971,0.8689887745537266,-0.6131101028159971,0.019986679637180406,-2.841216742642927,0.019986679637180406,-2.841216742642927,0.019986679637180406,-2.841216742642927,1.5204081632653061,0.6577181208053691
-1.4975605934626246,0.01714842247765339,-0.8063364910037716,0.870207204083001,-3.081810516633723,0.019397557241376834,-3.0820200887929423,0.025006530645354366,0.01714842247765339,-1.4975605934626246,0.01714842247765339,-1.4975605934626246,0.01714842247765339,-1.4975605934626246,0.025006530645354366,-3.0820200887929423,0.025006530645354366,-3.0820200887929423,0.025006530645354366,-3.0820200887929423,0.870207204083001,-0.8063364910037716,0.870207204083001,-0.8063364910037716,0.870207204083001,-0.8063364910037716,0.019397557241376834,-3.081810516633723,0.019397557241376834,-3.081810516633723,0.019397557241376834,-3.081810516633723,1.5224489795918368,0.6568364611260054
-1.7569936767564032,0.024795272787489393,-0.999280023142292,0.8710468144552023,-3.3124772888405882,0.018717237358529825,-3.313192207378838,0.024107013988727444,0.024795272787489393,-1.7569936767564032,0.024795272787489393,-1.7569936767564032,0.024795272787489393,-1.7569936767564032,0.024107013988727444,-3.313192207378838,0.024107013988727444,-3.313192207378838,0.024107013988727444,-3.313192207378838,0.8710468144552023,-0.999280023142292,0.8710468144552023,-0.999280023142292,0.8710468144552023,-0.999280023142292,0.018717237358529825,-3.3124772888405882,0.018717237358529825,-3.3124772888405882,0.018717237358529825,-3.3124772888405882,1.5244897959183674,0.6559571619812583
-1.950799417161183,0.031988099518452155,-1.1917801657302993,0.8714713491348802,-3.5324490408477796,0.018003288554510256,-3.5336075759986114,0.023161565112687205,0.031988099518452155,-1.950799417161183,0.031988099518452155,-1.950799417161183,0.031988099518452155,-1.950799417161183,0.023161565112687205,-3.5336075759986114,0.023161565112687205,-3.5336075759986114,0.023161565112687205,-3.5336075759986114,0.8714713491348802,-1.1917801657302993,0.8714713491348802,-1.1917801657302993,0.8714713491348802,-1.1917801657302993,0.018003288554510256,-3.5324490408477796,0.018003288554510256,-3.5324490408477796,0.018003288554510256,-3.5324490408477796,1.526530612244898,0.6550802139037433
-2.1155498189469197,0.03850656241695285,-1.383681245472188,0.8714957602573836,-3.741693897329173,0.017314246747391467,-3.7431574609348597,0.02224660261407271,0.03850656241695285,-2.1155498189469197,0.03850656241695285,-2.1155498189469197,0.03850656241695285,-2.1155498189469197,0.02224660261407271,-3.7431574609348597,0.02224660261407271,-3.7431574609348597,0.02224660261407271,-3.7431574609348597,0.8714957602573836,-1.383681245472188,0.8714957602573836,-1.383681245472188,0.8714957602573836,-1.383681245472188,0.017314246747391467,-3.741693897329173,0.017314246747391467,-3.741693897329173,0.017314246747391467,-3.741693897329173,1.5285714285714287,0.6542056074766355
-2.263778733234269,0.04425822373649446,-1.5748524433186692,0.8711784516350944,-3.9412483759497294,0.016703682111910968,-3.9428085096522496,0.02143250676415195,0.04425822373649446,-2.263778733234269,0.04425822373649446,-2.263778733234269,0.04425822373649446,-2.263778733234269,0.02143250676415195,-3.9428085096522496,0.02143250676415195,-3.9428085096522496,0.02143250676415195,-3.9428085096522496,0.8711784516350944,-1.5748524433186692,0.8711784516350944,-1.5748524433186692,0.8711784516350944,-1.5748524433186692,0.016703682111910968,-3.9412483759497294,0.016703682111910968,-3.9412483759497294,0.016703682111910968,-3.9412483759497294,1.530612244897959,0.6533333333333333
-2.4010055978039024,0.04921487556834486,-1.7652016698564754,0.8706078491143603,-4.133426445915774,0.01621322628989447,-4.134835779210746,0.02077448094312505,0.04921487556834486,-2.4010055978039024,0.04921487556834486,-2.4010055978039024,0.04921487556834486,-2.4010055978039024,0.02077448094312505,-4.134835779210746,0.02077448094312505,-4.134835779210746,0.02077448094312505,-4.134835779210746,0.8706078491143603,-1.7652016698564754,0.8706078491143603,-1.7652016698564754,0.8706078491143603,-1.7652016698564754,0.01621322628989447,-4.133426445915774,0.01621322628989447,-4.133426445915774,0.01621322628989447,-4.133426445915774,1.5326530612244897,0.6524633821571239
-2.5302537442201873,0.05338854061565876,-1.9546818835141906,0.8698863840744231,-4.321724449515108,0.015866000657449763,-4.322750187021813,0.020303790853220982,0.05338854061565876,-2.5302537442201873,0.05338854061565876,-2.5302537442201873,0.05338854061565876,-2.5302537442201873,0.020303790853220982,-4.322750187021813,0.020303790853220982,-4.322750187021813,0.020303790853220982,-4.322750187021813,0.8698863840744231,-1.9546818835141906,0.8698863840744231,-1.9546818835141906,0.8698863840744231,-1.9546818835141906,0.015866000657449763,-4.321724449515108,0.015866000657449763,-4.321724449515108,0.015866000657449763,-4.321724449515108,1.5346938775510204,0.6515957446808511
-2.653579508222659,0.056814476021686836,-2.143290002667125,0.8691149688085996,-4.510331905132293,0.01566259135086735,-4.510814037021379,0.020022227090965388,0.056814476021686836,-2.653579508222659,0.056814476021686836,-2.653579508222659,0.056814476021686836,-2.653579508222659,0.020022227090965388,-4.510814037021379,0.020022227090965388,-4.510814037021379,0.020022227090965388,-4.510814037021379,0.8691149688085996,-2.143290002667125,0.8691149688085996,-2.143290002667125,0.8691149688085996,-2.143290002667125,0.01566259135086735,-4.510331905132293,0.01566259135086735,-4.510331905132293,0.01566259135086735,-4.510331905132293,1.536734693877551,0.650730411686587
-2.7726643422451733,0.05953589597892155,-2.3310598474920057,0.8683803792564194,-4.703379807149236,0.015581352983595783,-4.703267746919208,0.019902255635248264,0.05953589597892155,-2.7726643422451733,0.05953589597892155,-2.7726643422451733,0.05953589597892155,-2.7726643422451733,0.019902255635248264,-4.703267746919208,0.019902255635248264,-4.703267746919208,0.019902255635248264,-4.703267746919208,0.8683803792564194,-2.3310598474920057,0.8683803792564194,-2.3310598474920057,0.8683803792564194,-2.3310598474920057,0.015581352983595783,-4.703379807149236,0.015581352983595783,-4.703379807149236,0.015581352983595783,-4.703379807149236,1.5387755102040817,0.649867374005305
-2.8890435681812736,0.06159053971517353,-2.5180513157713382,0.8677469377411509,-4.9042421755106975,0.015583165489541606,-4.90359451455828,0.019893150597755333,0.06159053971517353,-2.8890435681812736,0.06159053971517353,-2.8890435681812736,0.06159053971517353,-2.8890435681812736,0.019893150597755333,-4.90359451455828,0.019893150597755333,-4.90359451455828,0.019893150597755333,-4.90359451455828,0.8677469377411509,-2.5180513157713382,0.8677469377411509,-2.5180513157713382,0.8677469377411509,-2.5180513157713382,0.015583165489541606,-4.9042421755106975,0.015583165489541606,-4.9042421755106975,0.015583165489541606,-4.9042421755106975,1.5408163265306123,0.6490066225165563
-3.0041698582439915,0.06300047523226494,-2.704338191920521,0.8672528139226071,-5.115169857851217,0.015618885819992854,-5.114123806868011,0.01993082628477898,0.06300047523226494,-3.0041698582439915,0.06300047523226494,-3.0041698582439915,0.06300047523226494,-3.0041698582439915,0.01993082628477898,-5.114123806868011,0.01993082628477898,-5.114123806868011,0.01993082628477898,-5.114123806868011,0.8672528139226071,-2.704338191920521,0.8672528139226071,-2.704338191920521,0.8672528139226071,-2.704338191920521,0.015618885819992854,-5.115169857851217,0.015618885819992854,-5.115169857851217,0.015618885819992854,-5.115169857851217,1.542857142857143,0.6481481481481481
-3.119398280115794,0.06376648465043099,-2.889996677189109,0.8669103731224324,-5.337317124478993,0.015637022199902526,-5.336047253324301,0.019948041417938628,0.06376648465043099,-3.119398280115794,0.06376648465043099,-3.119398280115794,0.06376648465043099,-3.119398280115794,0.019948041417938628,-5.336047253324301,0.019948041417938628,-5.336047253324301,0.019948041417938628,-5.336047253324301,0.8669103731224324,-2.889996677189109,0.8669103731224324,-2.889996677189109,0.8669103731224324,-2.889996677189109,0.015637022199902526,-5.337317124478993,0.015637022199902526,-5.337317124478993,0.015637022199902526,-5.337317124478993,1.5448979591836736,0.6472919418758256
-3.2359424155350993,0.0638676925123607,-3.0750960623935426,0.866709439154267,-5.571029809280314,0.015589844955789285,-5.569712900552499,0.019882534006954306,0.0638676925123607,-3.2359424155350993,0.0638676925123607,-3.2359424155350993,0.0638676925123607,-3.2359424155350993,0.019882534006954306,-5.569712900552499,0.019882534006954306,-5.569712900552499,0.019882534006954306,-5.569712900552499,0.866709439154267,-3.0750960623935426,0.866709439154267,-3.0750960623935426,0.866709439154267,-3.0750960623935426,0.015589844955789285,-5.571029809280314,0.015589844955789285,-5.571029809280314,0.015589844955789285,-5.571029809280314,1.5469387755102042,0.646437994722955
-3.3548340926493188,0.06326614055627419,-3.259692143856306,0.8666221563666808,-5.816220308594316,0.015437348213348046,-5.815013095057956,0.019682272149325806,0.06326614055627419,-3.3548340926493188,0.06326614055627419,-3.3548340926493188,0.06326614055627419,-3.3548340926493188,0.019682272149325806,-5.815013095057956,0.019682272149325806,-5.815013095057956,0.019682272149325806,-5.815013095057956,0.8666221563666808,-3.259692143856306,0.8666221563666808,-3.259692143856306,0.8666221563666808,-3.259692143856306,0.015437348213348046,-5.816220308594316,0.015437348213348046,-5.816220308594316,0.015437348213348046,-5.816220308594316,1.5489795918367348,0.6455862977602107
-3.4769066843938874,0.06191513850868001,-3.4438232246709224,0.8666083064157659,-6.072717350372016,0.015149348376961051,-6.071746124484661,0.019308198715882297,0.06191513850868001,-3.4769066843938874,0.06191513850868001,-3.4769066843938874,0.06191513850868001,-3.4769066843938874,0.019308198715882297,-6.071746124484661,0.019308198715882297,-6.071746124484661,0.019308198715882297,-6.071746124484661,0.8666083064157659,-3.4438232246709224,0.8666083064157659,-3.4438232246709224,0.8666083064157659,-3.4438232246709224,0.015149348376961051,-6.072717350372016,0.015149348376961051,-6.072717350372016,0.015149348376961051,-6.072717350372016,1.5510204081632653,0.6447368421052632
-3.6028112007910824,0.0597697121121136,-3.627508034623155,0.8666203619347141,-6.340558246799165,0.014706347198239352,-6.33991641604941,0.018735313681201255,0.0597697121121136,-3.6028112007910824,0.0597697121121136,-3.6028112007910824,0.0597697121121136,-3.6028112007910824,0.018735313681201255,-6.33991641604941,0.018735313681201255,-6.33991641604941,0.018735313681201255,-6.33991641604941,0.8666203619347141,-3.627508034623155,0.8666203619347141,-3.627508034623155,0.8666203619347141,-3.627508034623155,0.014706347198239352,-6.340558246799165,0.014706347198239352,-6.340558246799165,0.014706347198239352,-6.340558246799165,1.5530612244897959,0.6438896189224704
-3.7330679303144234,0.05679742392420694,-3.810744755463593,0.8666080893238319,-6.620244389110634,0.014099801388739392,-6.619994264849186,0.017952951125838692,0.05679742392420694,-3.7330679303144234,0.05679742392420694,-3.7330679303144234,0.05679742392420694,-3.7330679303144234,0.017952951125838692,-6.619994264849186,0.017952951125838692,-6.619994264849186,0.017952951125838692,-6.619994264849186,0.8666080893238319,-3.810744755463593,0.8666080893238319,-3.810744755463593,0.8666080893238319,-3.810744755463593,0.014099801388739392,-6.620244389110634,0.014099801388739392,-6.620244389110634,0.014099801388739392,-6.620244389110634,1.5551020408163265,0.6430446194225722
-3.868157521146225,0.05298816057283106,-3.993510559059438,0.8665229715863821,-6.913007271846758,0.013332364081052801,-6.91318361129006,0.01696499475392999,0.05298816057283106,-3.868157521146225,0.05298816057283106,-3.868157521146225,0.05298816057283106,-3.868157521146225,0.01696499475392999,-6.91318361129006,0.01696499475392999,-6.91318361129006,0.01696499475392999,-6.91318361129006,0.8665229715863821,-3.993510559059438,0.8665229715863821,-3.993510559059438,0.8665229715863821,-3.993510559059438,0.013332364081052801,-6.913007271846758,0.013332364081052801,-6.913007271846758,0.013332364081052801,-6.913007271846758,1.5571428571428572,0.6422018348623854
-4.008668313580878,0.04836196531327409,-4.175761551408463,0.8663229571071277,-7.221145395937702,0.012418635937313455,-7.221759370689967,0.01579072641908443,0.04836196531327409,-4.008668313580878,0.04836196531327409,-4.008668313580878,0.04836196531327409,-4.008668313580878,0.01579072641908443,-7.221759370689967,0.01579072641908443,-7.221759370689967,0.01579072641908443,-7.221759370689967,0.8663229571071277,-4.175761551408463,0.8663229571071277,-4.175761551408463,0.8663229571071277,-4.175761551408463,0.012418635937313455,-7.221145395937702,0.012418635937313455,-7.221145395937702,0.012418635937313455,-7.221145395937702,1.5591836734693878,0.6413612565445026
-4.155551607208793,0.04297448875650572,-4.35743358457633,0.8659779634913756,-7.548494359319044,0.011387054772192151,-7.5495373999052084,0.014467107001170177,0.04297448875650572,-4.155551607208793,0.04297448875650572,-4.155551607208793,0.04297448875650572,-4.155551607208793,0.014467107001170177,-7.5495373999052084,0.014467107001170177,-7.5495373999052084,0.014467107001170177,-7.5495373999052084,0.8659779634913756,-4.35743358457633,0.8659779634913756,-4.35743358457633,0.8659779634913756,-4.35743358457633,0.011387054772192151,-7.548494359319044,0.011387054772192151,-7.548494359319044,0.011387054772192151,-7.548494359319044,1.5612244897959184,0.6405228758169934
-4.310627184890499,0.03692013696435435,-4.53844484100239,0.8654761797776254,-7.901047032415328,0.010283786330052568,-7.902494417079304,0.013053576440874971,0.03692013696435435,-4.310627184890499,0.03692013696435435,-4.310627184890499,0.03692013696435435,-4.310627184890499,0.013053576440874971,-7.902494417079304,0.013053576440874971,-7.902494417079304,0.013053576440874971,-7.902494417079304,0.8654761797776254,-4.53844484100239,0.8654761797776254,-4.53844484100239,0.8654761797776254,-4.53844484100239,0.010283786330052568,-7.901047032415328,0.010283786330052568,-7.901047032415328,0.010283786330052568,-7.901047032415328,1.563265306122449,0.639686684073107
-4.477751232139881,0.030333864654052498,-4.718701222573259,0.8648306152355336,-8.28749353109129,0.009179678880872587,-8.289307650101549,0.011640702771661512,0.030333864654052498,-4.477751232139881,0.030333864654052498,-4.477751232139881,0.030333864654052498,-4.477751232139881,0.011640702771661512,-8.289307650101549,0.011640702771661512,-8.289307650101549,0.011640702771661512,-8.289307650101549,0.8648306152355336,-4.718701222573259,0.8648306152355336,-4.718701222573259,0.8648306152355336,-4.718701222573259,0.009179678880872587,-8.28749353109129,0.009179678880872587,-8.28749353109129,0.009179678880872587,-8.28749353109129,1.5653061224489797,0.6388526727509778
-4.6660286081895626,0.02339529381745161,-4.898105273531192,0.8640847211478832,-8.718556304095573,0.008180335454928925,-8.720688957783533,0.010362718540422661,0.02339529381745161,-4.6660286081895626,0.02339529381745161,-4.6660286081895626,0.02339529381745161,-4.6660286081895626,0.010362718540422661,-8.720688957783533,0.010362718540422661,-8.720688957783533,0.010362718540422661,-8.720688957783533,0.8640847211478832,-4.898105273531192,0.8640847211478832,-4.898105273531192,0.8640847211478832,-4.898105273531192,0.008180335454928925,-8.718556304095573,0.008180335454928925,-8.718556304095573,0.008180335454928925,-8.718556304095573,1.5673469387755103,0.6380208333333333
-4.900887937516297,0.016351356140693527,-5.0765686277255915,0.8633154912934896,-9.20194693590739,0.007432877572810367,-9.204338432968216,0.009405777110080723,0.016351356140693527,-4.900887937516297,0.016351356140693527,-4.900887937516297,0.016351356140693527,-4.900887937516297,0.009405777110080723,-9.204338432968216,0.009405777110080723,-9.204338432968216,0.009405777110080723,-9.204338432968216,0.8633154912934896,-5.0765686277255915,0.8633154912934896,-5.0765686277255915,0.8633154912934896,-5.0765686277255915,0.007432877572810367,-9.20194693590739,0.007432877572810367,-9.20194693590739,0.007432877572810367,-9.20194693590739,1.569387755102041,0.6371911573472041
-5.27663828737728,0.009659042152660719,-5.254026933855896,0.8626324359293793,-9.729643046815632,0.007105578794155451,-9.732216129960046,0.00898183932409557,0.009659042152660719,-5.27663828737728,0.009659042152660719,-5.27663828737728,0.009659042152660719,-5.27663828737728,0.00898183932409557,-9.732216129960046,0.00898183932409557,-9.732216129960046,0.00898183932409557,-9.732216129960046,0.8626324359293793,-5.254026933855896,0.8626324359293793,-5.254026933855896,0.8626324359293793,-5.254026933855896,0.007105578794155451,-9.729643046815632,0.007105578794155451,-9.729643046815632,0.007105578794155451,-9.729643046815632,1.5714285714285714,0.6363636363636364
-6.227577542098737,0.005205546719922858,-5.430455149350426,0.86217133036039,-10.267892807579111,0.007313250356085818,-10.270550165453345,0.009234245638013497,0.005205546719922858,-6.227577542098737,0.005205546719922858,-6.227577542098737,0.005205546719922858,-6.227577542098737,0.009234245638013497,-10.270550165453345,0.009234245638013497,-10.270550165453345,0.009234245638013497,-10.270550165453345,0.86217133036039,-5.430455149350426,0.86217133036039,-5.430455149350426,0.86217133036039,-5.430455149350426,0.007313250356085818,-10.267892807579111,0.007313250356085818,-10.267892807579111,0.007313250356085818,-10.267892807579111,1.573469387755102,0.6355382619974059
-7.40779975793532,0.007736643034183685,-5.605880351803625,0.8620826018440362,-10.77459294689805,0.008039313616694138,-10.77723142774987,0.010139861276563035,0.007736643034183685,-7.40779975793532,0.007736643034183685,-7.40779975793532,0.007736643034183685,-7.40779975793532,0.010139861276563035,-10.77723142774987,0.010139861276563035,-10.77723142774987,0.010139861276563035,-10.77723142774987,0.8620826018440362,-5.605880351803625,0.8620826018440362,-5.605880351803625,0.8620826018440362,-5.605880351803625,0.008039313616694138,-10.77459294689805,0.008039313616694138,-10.77459294689805,0.008039313616694138,-10.77459294689805,1.5755102040816327,0.6347150259067358
-7.858916111010376,0.01317895229093483,-5.780389105930363,0.8625154006585393,-11.228530213394054,0.009158750662759512,-11.231056376286986,0.01153908995126599,0.01317895229093483,-7.858916111010376,0.01317895229093483,-7.858916111010376,0.01317895229093483,-7.858916111010376,0.01153908995126599,-11.231056376286986,0.01153908995126599,-11.231056376286986,0.01153908995126599,-11.231056376286986,0.8625154006585393,-5.780389105930363,0.8625154006585393,-5.780389105930363,0.8625154006585393,-5.780389105930363,0.009158750662759512,-11.228530213394054,0.009158750662759512,-11.228530213394054,0.009158750662759512,-11.228530213394054,1.5775510204081633,0.6338939197930142
-8.101837895000576,0.018572011534175495,-5.9541270870744425,0.8635994644706456,-11.631479474304594,0.010525161871677631,-11.63381133856675,0.01324630287768881,0.018572011534175495,-8.101837895000576,0.018572011534175495,-8.101837895000576,0.018572011534175495,-8.101837895000576,0.01324630287768881,-11.63381133856675,0.01324630287768881,-11.63381133856675,0.01324630287768881,-11.63381133856675,0.8635994644706456,-5.9541270870744425,0.8635994644706456,-5.9541270870744425,0.8635994644706456,-5.9541270870744425,0.010525161871677631,-11.631479474304594,0.010525161871677631,-11.631479474304594,0.010525161871677631,-11.631479474304594,1.579591836734694,0.6330749354005167
-8.278284931156232,0.023408352015876096,-6.12728999678219,0.8654275214078574,-11.9940054156728,0.0120211318290996,-11.996070029568262,0.015113300678133459,0.023408352015876096,-8.278284931156232,0.023408352015876096,-8.278284931156232,0.023408352015876096,-8.278284931156232,0.015113300678133459,-11.996070029568262,0.015113300678133459,-11.996070029568262,0.015113300678133459,-11.996070029568262,0.8654275214078574,-6.12728999678219,0.8654275214078574,-6.12728999678219,0.8654275214078574,-6.12728999678219,0.0120211318290996,-11.9940054156728,0.0120211318290996,-11.9940054156728,0.0120211318290996,-11.9940054156728,1.5816326530612246,0.632258064516129
-8.42271437229487,0.027549577556453587,-6.300106482145838,0.8680410270212929,-12.32649776045692,0.013564120505195131,-12.328231613927157,0.017036466468901286,0.027549577556453587,-8.42271437229487,0.027549577556453587,-8.42271437229487,0.027549577556453587,-8.42271437229487,0.017036466468901286,-12.328231613927157,0.017036466468901286,-12.328231613927157,0.017036466468901286,-12.328231613927157,0.8680410270212929,-6.300106482145838,0.8680410270212929,-6.300106482145838,0.8680410270212929,-6.300106482145838,0.013564120505195131,-12.32649776045692,0.013564120505195131,-12.32649776045692,0.013564120505195131,-12.32649776045692,1.5836734693877552,0.6314432989690721
-8.546506966597907,0.030968484911551478,-6.472815348638772,0.8714215249192502,-12.636804738241558,0.01509776622102546,-12.638156498732734,0.01894556108056927,0.030968484911551478,-8.546506966597907,0.030968484911551478,-8.546506966597907,0.030968484911551478,-8.546506966597907,0.01894556108056927,-12.638156498732734,0.01894556108056927,-12.638156498732734,0.01894556108056927,-12.638156498732734,0.8714215249192502,-6.472815348638772,0.8714215249192502,-6.472815348638772,0.8714215249192502,-6.472815348638772,0.01509776622102546,-12.636804738241558,0.01509776622102546,-12.636804738241558,0.01509776622102546,-12.636804738241558,1.5857142857142859,0.6306306306306306
-8.654182417953413,0.03370333665601016,-6.64564044438689,0.8754890330520549,-12.930401474688995,0.016583226013491496,-12.931335538640221,0.020792628343129185,0.03370333665601016,-8.654182417953413,0.03370333665601016,-8.654182417953413,0.03370333665601016,-8.654182417953413,0.020792628343129185,-12.931335538640221,0.020792628343129185,-12.931335538640221,0.020792628343129185,-12.931335538640221,0.8754890330520549,-6.64564044438689,0.8754890330520549,-6.64564044438689,0.8754890330520549,-6.64564044438689,0.016583226013491496,-12.930401474688995,0.016583226013491496,-12.930401474688995,0.016583226013491496,-12.930401474688995,1.5877551020408165,0.6298200514138816
