s11a,s11m,s21a,s21m,s31a,s31m,s12a,s12m,s22a,s22m,s32a,s32m,s13a,s13m,s23a,s23m,s33a,s33m,wavelengths,freqs
2.1722212139747543,0.05196102811727213,2.6644480211325305,0.6779479068704498,2.664448021129704,0.677947906873747,2.665749795941118,0.6765249922982739,2.48318304285357,0.1343176512848907,1.6428889985046895,0.09266283619490191,2.6657497959432708,0.6765249923024949,1.6428889985090667,0.09266283619467952,2.483183042851564,0.1343176512861366,1.5,0.6666666666666666
1.9355562205300034,0.05124471381227103,2.4082732270260645,0.6779290407319658,2.4082732270231086,0.6779290407352507,2.4100757090773004,0.6770139993273468,2.1360277558633665,0.13110542861769708,1.1793160853431015,0.0924516847319564,2.4100757090794183,0.6770139993316288,1.1793160853475453,0.0924516847317146,2.136027755860165,0.13110542861906063,1.5020408163265306,0.6657608695652174
1.6867336013266028,0.04856295342498786,2.1529095533780094,0.6779052237076661,2.1529095533751517,0.6779052237109786,2.1548279026275354,0.6775908557750909,1.7755705731109155,0.12316468988220172,0.7172696950441902,0.09228105183846626,2.15482790262963,0.6775908557793067,0.7172696950488153,0.0922810518382422,1.775570573106972,0.1231646898835438,1.5040816326530613,0.6648575305291723
1.4247951273913912,0.044178273766706404,1.8983636084459723,0.6778825640567733,1.8983636084430786,0.6778825640600911,1.8999954841935207,0.6781335317826529,1.390588251105189,0.11148507641608581,0.2567605945577214,0.09212896293035219,1.8999954841955573,0.6781335317868686,0.25676059456245515,0.09212896293012743,1.3905882511003294,0.11148507641746198,1.506122448979592,0.6639566395663956
1.1464482002644525,0.03845006840063712,1.6446456020103208,0.677873035745925,1.6446456020073812,0.6778730357492428,1.6456578234010655,0.6785347339494207,0.9648043846514021,0.09762010814853665,-0.20211429892799287,0.09197569111794507,1.6456578234030277,0.6785347339536315,-0.20211429892315774,0.09197569111771943,0.9648043846459484,0.09762010814995092,1.5081632653061225,0.6630581867388362
0.8445339847296174,0.031816539913481906,1.3917631145941407,0.677896335274142,1.3917631145911464,0.6778963352774531,1.391962298973236,0.6787291243249068,0.4756286051243115,0.08389505180105394,-0.6591958968802609,0.09180822470302064,1.3919622989751108,0.6787291243291018,-0.6591958968753306,0.09180822470279403,0.4756286051192398,0.08389505180251906,1.510204081632653,0.6621621621621622
0.5039189719987118,0.024786444365030576,1.1397139489830326,0.6779791340974421,1.1397139489799788,0.6779791341007383,1.139086326468624,0.6787101731467003,-0.09670267217675482,0.07358332402835971,-1.1143020545565,0.0916231182769552,1.139086326470404,0.6787101731508679,-1.1143020545514724,0.09162311827672731,-0.09670267217928569,0.07358332402987405,1.5122448979591836,0.6612685560053981
0.09049013403952795,0.017968618271599564,0.8884801737627978,0.6781517493295331,0.8884801737596849,0.6781517493328052,0.8871929147285994,0.6785327218393559,-0.7335977550717219,0.07019978215471157,-1.5672726500388225,0.09142717228026617,0.887192914730286,0.6785327218434835,-1.567272650033693,0.09142717228003697,-0.7335977550695324,0.07019978215621618,1.5142857142857142,0.6603773584905661
-0.47531140759503315,0.012230699478181697,0.6380251554787931,0.6784429547128403,0.6380251554755269,0.6784429547160593,0.6363903676247752,0.6783010951792221,-1.357553039466581,0.07498026540239862,-2.018010077753319,0.09123592596708896,0.6363903676263573,0.6783010951833608,-2.0180100777478476,0.09123592596687076,-1.357553039459577,0.07498026540383275,1.5163265306122449,0.6594885598923285
-1.304718725267491,0.009076565320391099,0.38829460517482023,0.6788741338454228,0.38829460517160386,0.6788741338486246,0.3867051584930546,0.6781463193010148,-1.9051829746429836,0.08558641459871873,-2.4665061765079934,0.09107047985038237,0.3867051584945747,0.6781463193050319,-2.466506176502636,0.09107047985015095,-1.905182974635646,0.08558641460002932,1.5183673469387755,0.6586021505376344
