wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.2,0.4223271234012086,0.4223271234012086,0.012241702594489482,0.012241702594489482,-3.119688735527263,-3.119688735527263,0.0009721309236517492,0.0009721309236517492
1.2023529411764706,2.9243666480086086,2.9243666480086086,0.02229090806671116,0.02229090806671116,-3.086050116831667,-3.086050116831667,0.0014571505267852256,0.0014571505267852256
1.204705882352941,3.4762191756902054,3.4762191756902054,0.014360047430169857,0.014360047430169857,-4.331236554775834,-4.331236554775834,0.0012891188439099579,0.0012891188439099579
1.2070588235294117,6.046768281171603,6.046768281171603,0.03441830643729491,0.03441830643729491,-3.1741331478172876,-3.1741331478172876,0.0004829098421571188,0.0004829098421571188
1.2094117647058824,5.287210323272788,5.287210323272788,0.004198781860110618,0.004198781860110618,-4.377923761266513,-4.377923761266513,0.0027286041723395753,0.0027286041723395753
1.2117647058823529,3.9674529583137392,3.9674529583137392,0.0033763352816645873,0.0033763352816645873,-5.933778861502771,-5.933778861502771,0.004329964644784118,0.004329964644784118
1.2141176470588235,5.3265106706012,5.3265106706012,0.005640493059617991,0.005640493059617991,-7.575266953234245,-7.575266953234245,0.004675929783016864,0.004675929783016864
1.216470588235294,5.813537906542656,5.813537906542656,0.003244113792942878,0.003244113792942878,-9.31248297158571,-9.31248297158571,0.004081863323254757,0.004081863323254757
1.2188235294117646,8.89209380707908,8.89209380707908,0.00458201604074617,0.00458201604074617,-11.10625279798133,-11.10625279798133,0.0032262985330175427,0.0032262985330175427
1.2211764705882353,7.819948302289698,7.819948302289698,0.007598923858697078,0.007598923858697078,-12.74470913039423,-12.74470913039423,0.002393344951986934,0.002393344951986934
1.2235294117647058,9.154581965469337,9.154581965469337,0.005266049035937558,0.005266049035937558,-13.916572818260956,-13.916572818260956,0.00173149285212413,0.00173149285212413
1.2258823529411764,11.324647633144252,11.324647633144252,0.004028560681716589,0.004028560681716589,-14.845911322673167,-14.845911322673167,0.0020895249040103186,0.0020895249040103186
1.228235294117647,10.91455166280503,10.91455166280503,0.004874591081008583,0.004874591081008583,-16.29652338259836,-16.29652338259836,0.00273337903056928,0.00273337903056928
1.2305882352941175,10.750379633824627,10.750379633824627,0.002378122104608615,0.002378122104608615,-18.202899924754163,-18.202899924754163,0.0032071683688800518,0.0032071683688800518
1.2329411764705882,10.724909074258642,10.724909074258642,0.002298205121278359,0.002298205121278359,-20.26630847619936,-20.26630847619936,0.004467148349783802,0.004467148349783802
1.2352941176470589,8.976447726976541,8.976447726976541,0.001169517091433339,0.001169517091433339,-22.116469215652437,-22.116469215652437,0.006518731669178413,0.006518731669178413
1.2376470588235293,8.764667184310394,8.764667184310394,0.0006159866586541985,0.0006159866586541985,-23.824459609909376,-23.824459609909376,0.007899437588843096,0.007899437588843096
1.24,9.295083598624407,9.295083598624407,0.002198452923835249,0.002198452923835249,-25.545387605215225,-25.545387605215225,0.007649085598460616,0.007649085598460616
1.2423529411764704,9.891638347991321,9.891638347991321,0.0002667069994492246,0.0002667069994492246,-27.455827897726977,-27.455827897726977,0.0063451028159368355,0.0063451028159368355
1.244705882352941,7.817978477644713,7.817978477644713,0.0009293253433791869,0.0009293253433791869,-29.588618959482623,-29.588618959482623,0.006289150931747475,0.006289150931747475
1.2470588235294118,7.461751402209793,7.461751402209793,0.0008735592115043537,0.0008735592115043537,-31.500249839483324,-31.500249839483324,0.007739878603053484,0.007739878603053484
1.2494117647058822,7.849446386439728,7.849446386439728,0.001647069601699524,0.001647069601699524,-33.160175420490596,-33.160175420490596,0.00816094189780601,0.00816094189780601
1.251764705882353,8.282513938606527,8.282513938606527,0.0008601069327454467,0.0008601069327454467,-34.75999298534596,-34.75999298534596,0.006308403601894406,0.006308403601894406
1.2541176470588236,7.283550198553474,7.283550198553474,0.002801880319983693,0.002801880319983693,-36.683961334928306,-36.683961334928306,0.0031765812117835685,0.0031765812117835685
1.256470588235294,7.013416911429614,7.013416911429614,0.0008821537055471337,0.0008821537055471337,-39.388529838157645,-39.388529838157645,0.003421686509889356,0.003421686509889356
1.2588235294117647,7.000008130168251,7.000008130168251,0.0006822813546272434,0.0006822813546272434,-41.01150255849996,-41.01150255849996,0.005572955335503413,0.005572955335503413
1.2611764705882353,5.977218795861211,5.977218795861211,0.0007278817325305065,0.0007278817325305065,-42.13932833084541,-42.13932833084541,0.00582331023552531,0.00582331023552531
1.2635294117647058,3.8667059759105253,3.8667059759105253,0.0006217283820998963,0.0006217283820998963,-42.774806986476385,-42.774806986476385,0.005355165667063185,0.005355165667063185
1.2658823529411765,2.6597601460361946,2.6597601460361946,0.00032140412294948866,0.00032140412294948866,-43.282151461665315,-43.282151461665315,0.007628932387709135,0.007628932387709135
1.268235294117647,1.493050764671579,1.493050764671579,0.0007449084764462497,0.0007449084764462497,-44.143120918333615,-44.143120918333615,0.01132338438799968,0.01132338438799968
1.2705882352941176,1.9568453166725066,1.9568453166725066,0.0004854100057376946,0.0004854100057376946,-45.122724069237904,-45.122724069237904,0.013577486768849173,0.013577486768849173
1.2729411764705882,1.9154380420908843,1.9154380420908843,3.887139549198512e-05,3.887139549198512e-05,-46.05810178286863,-46.05810178286863,0.013497864915902357,0.013497864915902357
1.2752941176470587,1.4439899700430257,1.4439899700430257,0.00013766254818327062,0.00013766254818327062,-46.842055528053315,-46.842055528053315,0.012076971629331546,0.012076971629331546
1.2776470588235294,2.2640847671375397,2.2640847671375397,0.00028952614049592925,0.00028952614049592925,-47.46335053667987,-47.46335053667987,0.011581157450110473,0.011581157450110473
