wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.5082352941176471,-59.26922872737403,-59.26922872737403,0.00011845772148809101,0.00011845772148809101,-108.00925766609008,-108.00925766609008,0.010995816169033818,0.010995816169033818
1.5105882352941176,-59.19901470318512,-59.19901470318512,0.00015739147290678773,0.00015739147290678773,-108.51959764835782,-108.51959764835782,0.01212157713403508,0.01212157713403508
1.5129411764705882,-59.18203650351972,-59.18203650351972,6.606099695127352e-05,6.606099695127352e-05,-109.0271923102247,-109.0271923102247,0.013526482361350133,0.013526482361350133
1.5152941176470587,-59.631628134211226,-59.631628134211226,0.00011862636400276518,0.00011862636400276518,-109.5368625537848,-109.5368625537848,0.015276394318519933,0.015276394318519933
1.5176470588235293,-59.865022441203564,-59.865022441203564,0.00010637692677228297,0.00010637692677228297,-110.05236377162772,-110.05236377162772,0.017409587828782602,0.017409587828782602
1.52,-59.9149442761115,-59.9149442761115,9.081055932312623e-05,9.081055932312623e-05,-110.57555414941572,-110.57555414941572,0.01993542994424565,0.01993542994424565
1.5223529411764707,-59.83297603292842,-59.83297603292842,7.635836752956278e-05,7.635836752956278e-05,-111.10614667312265,-111.10614667312265,0.022844936963274685,0.022844936963274685
1.5247058823529411,-59.873149472870466,-59.873149472870466,0.00010328424049818934,0.00010328424049818934,-111.64239020225189,-111.64239020225189,0.026121615022950236,0.026121615022950236
1.5270588235294118,-59.75571087262884,-59.75571087262884,0.00010436441922246378,0.00010436441922246378,-112.18233756936678,-112.18233756936678,0.02976169684273065,0.02976169684273065
1.5294117647058822,-59.75694833519875,-59.75694833519875,0.0001119976720997289,0.0001119976720997289,-112.72440180703923,-112.72440180703923,0.03377161136627975,0.03377161136627975
1.531764705882353,-59.90605297327899,-59.90605297327899,0.00011624180770488099,0.00011624180770488099,-113.26751940049105,-113.26751940049105,0.038166558189243756,0.038166558189243756
1.5341176470588236,-60.118489809587956,-60.118489809587956,0.00010766048094374897,0.00010766048094374897,-113.81104219260033,-113.81104219260033,0.04295405011030443,0.04295405011030443
1.536470588235294,-60.061266029831806,-60.061266029831806,0.00010709005879644711,0.00010709005879644711,-114.35448609488247,-114.35448609488247,0.04813518672291673,0.04813518672291673
1.5388235294117647,-60.185020760697675,-60.185020760697675,9.68147568799148e-05,9.68147568799148e-05,-114.89709494158238,-114.89709494158238,0.05370485800600119,0.05370485800600119
1.5411764705882351,-60.07464683440608,-60.07464683440608,0.00010399991334538292,0.00010399991334538292,-115.4382585685666,-115.4382585685666,0.05966495919586623,0.05966495919586623
1.5435294117647058,-60.07603075930009,-60.07603075930009,0.000109359124895879,0.000109359124895879,-115.97723529533953,-115.97723529533953,0.06603841364059489,0.06603841364059489
1.5458823529411767,-60.10865701760464,-60.10865701760464,0.0001104640013001826,0.0001104640013001826,-116.5138226786672,-116.5138226786672,0.07287877553727362,0.07287877553727362
1.5482352941176472,-60.20860465031338,-60.20860465031338,0.00010814054731150717,0.00010814054731150717,-117.048180704678,-117.048180704678,0.08025913583863425,0.08025913583863425
1.5505882352941176,-60.24384474720881,-60.24384474720881,0.00011230480511781392,0.00011230480511781392,-117.58098200462055,-117.58098200462055,0.08825263294493907,0.08825263294493907
1.5529411764705883,-60.33086052194413,-60.33086052194413,0.00010558694667703414,0.00010558694667703414,-118.1130977344086,-118.1130977344086,0.09690766279542522,0.09690766279542522
1.5552941176470587,-60.318298753148994,-60.318298753148994,9.518748602396697e-05,9.518748602396697e-05,-118.64537153602157,-118.64537153602157,0.10621982916636624,0.10621982916636624
1.5576470588235294,-60.39810191870725,-60.39810191870725,0.00010113865376972552,0.00010113865376972552,-119.1781903692444,-119.1781903692444,0.11613519330495073,0.11613519330495073
1.5599999999999998,-60.319811347320126,-60.319811347320126,9.024263750529796e-05,9.024263750529796e-05,-119.71158735793203,-119.71158735793203,0.12654775918792857,0.12654775918792857
1.5623529411764705,-60.31020251624555,-60.31020251624555,9.814516296729015e-05,9.814516296729015e-05,-120.2451525250189,-120.2451525250189,0.1373389179421966,0.1373389179421966
1.5647058823529412,-60.42093039311163,-60.42093039311163,9.762438349411769e-05,9.762438349411769e-05,-120.77826155837639,-120.77826155837639,0.14839371021693987,0.14839371021693987
1.5670588235294118,-60.49299327841559,-60.49299327841559,0.00010249500354773033,0.00010249500354773033,-121.31022800032315,-121.31022800032315,0.15962277469533778,0.15962277469533778
1.5694117647058823,-60.542491699304044,-60.542491699304044,0.00010294886545163541,0.00010294886545163541,-121.84052357574612,-121.84052357574612,0.17097172466508917,0.17097172466508917
1.571764705882353,-60.62016593019128,-60.62016593019128,9.856200113081656e-05,9.856200113081656e-05,-122.36874595211394,-122.36874595211394,0.18241508018126468,0.18241508018126468
1.5741176470588236,-60.64759317100733,-60.64759317100733,9.91883468678163e-05,9.91883468678163e-05,-122.89478362706399,-122.89478362706399,0.19394534395229543,0.19394534395229543
1.576470588235294,-60.65163986847976,-60.65163986847976,9.545656529093509e-05,9.545656529093509e-05,-123.41858413818747,-123.41858413818747,0.20555364445266974,0.20555364445266974
1.5788235294117647,-60.66466676615719,-60.66466676615719,9.281852360015861e-05,9.281852360015861e-05,-123.94021133249485,-123.94021133249485,0.21722138206395858,0.21722138206395858
1.5811764705882352,-60.710679721975325,-60.710679721975325,9.484416420079985e-05,9.484416420079985e-05,-124.45981949593805,-124.45981949593805,0.2289115038733124,0.2289115038733124
1.5835294117647059,-60.75282483962664,-60.75282483962664,9.98492164695881e-05,9.98492164695881e-05,-124.977397080972,-124.977397080972,0.24057389013791178,0.24057389013791178
1.5858823529411765,-60.87404089187283,-60.87404089187283,0.00010383214620634876,0.00010383214620634876,-125.49297128315723,-125.49297128315723,0.2521488012916,0.2521488012916
1.5882352941176474,-60.88587896864645,-60.88587896864645,9.919907765876203e-05,9.919907765876203e-05,-126.00653252607408,-126.00653252607408,0.26357330509531035,0.26357330509531035
1.5905882352941176,-60.91229866814172,-60.91229866814172,9.381613525392778e-05,9.381613525392778e-05,-126.51795607791406,-126.51795607791406,0.2747937663303688,0.2747937663303688
1.592941176470588,-60.92788220916287,-60.92788220916287,9.338521716146148e-05,9.338521716146148e-05,-127.0271821379329,-127.0271821379329,0.2857669430188492,0.2857669430188492
