s22a,s22m,s32a,s32m,s12a,s12m,s23a,s23m,s33a,s33m,s13a,s13m,s21a,s21m,s31a,s31m,s11a,s11m,wavelengths,freqs
-12.115091121662191,0.1033661856281242,-13.011115918188285,0.09836679287644297,-7.5394847984233335,0.6262165543543058,-13.01111591876378,0.09836679282030304,-12.11509112127252,0.10336618568426373,-7.539484798776458,0.6262165544139037,-7.5428116942677725,0.6251770858434748,-7.5428116943444135,0.6251770858475425,-3.5752639504533943,0.055438248829414886,1.5387755102040817,0.649867374005305
-12.714260436949923,0.10502697043656473,-13.544118866158383,0.09903181964283622,-7.833651666701611,0.6278023786717131,-13.544118866706045,0.0990318195856309,-12.714260436530319,0.10502697048564189,-7.8336516670064125,0.6278023787245711,-7.836087337789721,0.6267243823956353,-7.836087337866484,0.6267243823969877,-3.6041062631541063,0.05096474645324329,1.5408163265306123,0.6490066225165563
-13.29846577614734,0.10957151444370038,-14.078780505087911,0.09964535334785388,-8.127317084993416,0.628865058991779,-14.07878050560679,0.0996453532897397,-13.298465775741755,0.10957151448554484,-8.127317085340184,0.6288650590520187,-8.128915208898567,0.6280280643782636,-8.128915208974602,0.6280280643768258,-3.5974335351264686,0.04846526021624534,1.542857142857143,0.6481481481481481
-13.854048746426537,0.11544817458361153,-14.614002122128756,0.1000754215042798,-8.420043983126206,0.6293919476158127,-14.614002122618652,0.10007542144550267,-13.854048746069271,0.11544817461962537,-8.420043983430801,0.629391947668292,-8.42109163328939,0.6290189580434725,-8.421091633363826,0.6290189580394083,-3.5817977539961943,0.04861777823846514,1.5448979591836736,0.6472919418758256
-14.379655639709998,0.12080578262133883,-15.148643018190318,0.10028413675184575,-8.711446249448798,0.6295168644941024,-15.148643018651999,0.10028413669271868,-14.379655639416907,0.12080578265355317,-8.711446249753543,0.6295168645450088,-8.712374740209677,0.6296987175674025,-8.712374740281756,0.6296987175610551,-3.591273144109136,0.051179921755100125,1.5469387755102042,0.646437994722955
-14.88184183833187,0.12414641076305587,-15.681978758099877,0.10030059268870177,-9.001305572412335,0.6294786818558848,-15.6819787587318,0.10030059260241635,-14.881841838004002,0.12414641080749017,-9.001305572717488,0.6294786819043325,-9.002549847248053,0.6301467104275086,-9.002549847353059,0.6301467104170966,-3.6443011668971246,0.055190227759578936,1.5489795918367348,0.6455862977602107
-15.370443915661289,0.1246073540494364,-16.213836917793024,0.1001785474815557,-9.289627017175933,0.629546626976345,-16.213836918387777,0.10017854739546769,-15.370443915427641,0.12460735409388586,-9.289627017601841,0.6295466270412577,-9.291491173079212,0.6305006913888694,-9.291491173180646,0.6305006913767542,-3.7403355188229983,0.059564101913624025,1.5510204081632653,0.6447368421052632
-15.856365624399306,0.12199898605751032,-16.744463372100792,0.09995981185432375,-9.576619641315277,0.6299442499381785,-16.74446337266157,0.09995981176876394,-15.856365624252293,0.1219989861040181,-9.57661964173746,0.6299442499999618,-9.57919353665979,0.6309189590384873,-9.579193536758304,0.6309189590252472,-3.8705220357885426,0.0634541890630632,1.5530612244897959,0.6438896189224704
-16.350871199104937,0.11676491595689457,-17.27424272672731,0.0996550905622733,-9.862620961969355,0.6307981851162451,-17.274242727257786,0.09965509047751234,-16.350871199033843,0.11676491600705996,-9.862620962386794,0.6307981851757749,-9.865765050387097,0.6315415369035579,-9.865765050483624,0.631541536889437,-4.025406077117427,0.06630114761156834,1.5551020408163265,0.6430446194225722
-16.864907093278756,0.1099375623916551,-17.803403288555923,0.09924415429304495,-10.14800111679176,0.6321220008276673,-17.803403289059656,0.09924415420926026,-16.8649070932661,0.10993756244660786,-10.148001117204394,0.6321220008859992,-10.151394437440509,0.6324646083194381,-10.151394437535997,0.6324646083043675,-4.19710310944358,0.0677738978475306,1.5571428571428572,0.6422018348623854
