wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.2541176470588236,15.278539689965081,15.278539689965081,4.225544310267554,4.225544310267554,-16.657436064044404,-16.657436064044404,0.0002754844896955677,0.0002754844896955677
1.256470588235294,15.088721457581064,15.088721457581064,1.4125883660112368,1.4125883660112368,-16.476322687538744,-16.476322687538744,0.0008202645077305314,0.0008202645077305314
1.2588235294117647,15.459511215828945,15.459511215828945,0.9620802553408178,0.9620802553408178,-16.86812346847846,-16.86812346847846,0.0012021510768573072,0.0012021510768573072
1.2611764705882353,15.876129698540996,15.876129698540996,0.9025154478118893,0.9025154478118893,-17.313423598206846,-17.313423598206846,0.0012679158475830347,0.0012679158475830347
1.2635294117647058,16.285025118127187,16.285025118127187,1.1079021654727386,1.1079021654727386,-17.748054372496934,-17.748054372496934,0.0010104118477202407,0.0010104118477202407
1.2658823529411765,16.58185819205169,16.58185819205169,2.121889255112631,2.121889255112631,-18.05853423944441,-18.05853423944441,0.0005136797389556814,0.0005136797389556814
1.268235294117647,15.140501294324766,15.140501294324766,4.749834898550958,4.749834898550958,-16.619665343890617,-16.619665343890617,0.00022491341308373538,0.00022491341308373538
1.2705882352941176,14.982597623701132,14.982597623701132,1.4119038759047997,1.4119038759047997,-16.463095422864452,-16.463095422864452,0.0007505999262067221,0.0007505999262067221
1.2729411764705882,15.375284050257592,15.375284050257592,0.9245417462070109,0.9245417462070109,-16.86502580419587,-16.86502580419587,0.0011455199162757538,0.0011455199162757538
1.2752941176470587,15.8169487587551,15.8169487587551,0.833134085074,0.833134085074,-17.324717553870677,-17.324717553870677,0.0012663124930490024,0.0012663124930490024
1.2776470588235294,16.274095762371598,16.274095762371598,0.962088490176797,0.962088490176797,-17.801540323085042,-17.801540323085042,0.0010826993245167673,0.0010826993245167673
1.28,16.746002810142542,16.746002810142542,1.5999009945291527,1.5999009945291527,-18.28577926568287,-18.28577926568287,0.0006385948638670595,0.0006385948638670595
1.2823529411764705,17.27857677614911,17.27857677614911,26.3464366390991,26.3464366390991,-18.819837695843386,-18.819837695843386,3.8114970753174075e-05,3.8114970753174075e-05
1.2847058823529411,14.575831139245444,14.575831139245444,1.7149593830298664,1.7149593830298664,-16.11280960288408,-16.11280960288408,0.0005811210483285722,0.0005811210483285722
1.2870588235294118,15.069111694717236,15.069111694717236,0.9264316868420536,0.9264316868420536,-16.605182709647522,-16.605182709647522,0.0010780824634220101,0.0010780824634220101
1.2894117647058823,15.557374886125869,15.557374886125869,0.7486331486034538,0.7486331486034538,-17.100937509655623,-17.100937509655623,0.0013410769597076767,0.0013410769597076767
1.291764705882353,16.049187227437024,16.049187227437024,0.7661767815149083,0.7661767815149083,-17.60556901192222,-17.60556901192222,0.0013110189444689741,0.0013110189444689741
1.2941176470588236,16.569448663705053,16.569448663705053,1.004376939044246,1.004376939044246,-18.136930320950643,-18.136930320950643,0.0009941074887878161,0.0009941074887878161
1.296470588235294,17.236378716783484,17.236378716783484,2.1260554196069523,2.1260554196069523,-18.80756008627449,-18.80756008627449,0.0004660496827275293,0.0004660496827275293
1.2988235294117647,19.90174953335638,19.90174953335638,3.788876028924417,3.788876028924417,-21.469763515415604,-21.469763515415604,0.0002609125018955743,0.0002609125018955743
1.3011764705882352,20.842822201211618,20.842822201211618,1.1744868028130901,1.1744868028130901,-22.406660615595897,-22.406660615595897,0.0008475746147502862,0.0008475746147502862
1.3035294117647058,21.39807623510101,21.39807623510101,0.7720102864996975,0.7720102864996975,-22.9632817233335,-22.9632817233335,0.0013074949878430276,0.0013074949878430276
1.3058823529411765,21.906164007775445,21.906164007775445,0.6758260110549145,0.6758260110549145,-23.480125595821356,-23.480125595821356,0.0015155237724571485,0.0015155237724571485
1.308235294117647,22.408525596019995,22.408525596019995,0.7268347886987002,0.7268347886987002,-23.995014302460532,-23.995014302460532,0.0014238829326246837,0.0014238829326246837
1.3105882352941176,22.942630628325336,22.942630628325336,0.992731710726802,0.992731710726802,-24.53990954856807,-24.53990954856807,0.0010491945322539942,0.0010491945322539942
1.3129411764705883,23.673790690047692,23.673790690047692,2.1845029914542957,2.1845029914542957,-25.27708205211534,-25.27708205211534,0.0004799701440078427,0.0004799701440078427
1.3152941176470587,26.16724082010602,26.16724082010602,3.097802991328429,3.097802991328429,-27.77331172843138,-27.77331172843138,0.00034250029806817326,0.00034250029806817326
1.3176470588235294,27.085128097651243,27.085128097651243,1.1244091344990237,1.1244091344990237,-28.695680851455023,-28.695680851455023,0.0009612895495243637,0.0009612895495243637
1.32,27.630333415599626,27.630333415599626,0.7561617184078346,0.7561617184078346,-29.25115893118399,-29.25115893118399,0.0014622309266510934,0.0014622309266510934
1.3223529411764705,28.119120557694842,28.119120557694842,0.6607153110573978,0.6607153110573978,-29.756502102649055,-29.756502102649055,0.001710968259469047,0.001710968259469047
1.3247058823529412,28.593499079063587,28.593499079063587,0.696675798581028,0.696675798581028,-30.25080658441178,-30.25080658441178,0.001652987800764119,0.001652987800764119
1.3270588235294118,29.078527368071015,29.078527368071015,0.9036305579552529,0.9036305579552529,-30.755267273410006,-30.755267273410006,0.0012940475057884742,0.0012940475057884742
1.3294117647058823,29.64180821059431,29.64180821059431,1.6962083334508344,1.6962083334508344,-31.33559695886804,-31.33559695886804,0.0006997299849581951,0.0006997299849581951
1.331764705882353,31.77422082535433,31.77422082535433,6.71351991086908,6.71351991086908,-33.48358139189636,-33.48358139189636,0.00017993718097058354,0.00017993718097058354
1.3341176470588234,33.224885732755915,33.224885732755915,1.4843280108903725,1.4843280108903725,-34.951538847650475,-34.951538847650475,0.0008315849907299162,0.0008315849907299162
1.336470588235294,33.74843830211294,33.74843830211294,0.8696139906715594,0.8696139906715594,-35.496751441016684,-35.496751441016684,0.001453554905395258,0.001453554905395258
1.3388235294117647,34.204218818750896,34.204218818750896,0.6994945825273513,0.6994945825273513,-35.97909385692926,-35.97909385692926,0.0018489702058374863,0.0018489702058374863
1.3411764705882352,34.639488007977526,34.639488007977526,0.6788491523082244,0.6788491523082244,-36.44410142028398,-36.44410142028398,0.0019433548503852828,0.0019433548503852828
1.3435294117647059,35.06872900754148,35.06872900754148,0.7812652336156772,0.7812652336156772,-36.90357282575276,-36.90357282575276,0.0017165425207868073,0.0017165425207868073
