s11a,s11m,s21a,s21m,s12a,s12m,s22a,s22m,wavelengths,freqs
-3.1369953386975955,0.013947443382285209,-1.7897820494263532,0.9999603609432175,-1.7897820494263532,0.9999603609432176,-3.1369953386975977,0.013947443382285036,1.5591836734693878,0.6413612565445026
-3.136863978307717,0.013914708228129064,-1.842101214688775,0.9999603625606548,-1.842101214688775,0.9999603625606548,-3.13686397830772,0.01391470822812895,1.5612244897959184,0.6405228758169934
-3.1367383463932055,0.01388215941570766,-1.8942819774869786,0.9999604588588139,-1.8942819774869786,0.9999604588588142,-3.136738346393206,0.013882159415707545,1.563265306122449,0.639686684073107
-3.136618579526069,0.01384978373524841,-1.9463248957073442,0.9999606489053533,-1.9463248957073442,0.9999606489053531,-3.136618579526082,0.013849783735248105,1.5653061224489797,0.6388526727509778
-3.1365047339972936,0.013817573671348652,-1.9982305241397624,0.9999609313905006,-1.9982305241397627,0.999960931390501,-3.136504733997283,0.01381757367134836,1.5673469387755103,0.6380208333333333
-3.136396799605604,0.013785518065959916,-2.0499994141800526,0.9999613038949691,-2.0499994141800526,0.9999613038949691,-3.1363967996055946,0.013785518065959852,1.569387755102041,0.6371911573472041
-3.1362946949073103,0.013753607044348226,-2.101632113947037,0.999961763329442,-2.101632113947037,0.9999617633294416,-3.136294694907312,0.013753607044348143,1.5714285714285714,0.6363636363636364
-3.1361982717133774,0.013721830751768036,-2.153129168230329,0.9999623058938787,-2.153129168230329,0.9999623058938789,-3.13619827171337,0.013721830751767796,1.573469387755102,0.6355382619974059
-3.136107316777306,0.013690180539544074,-2.2044911185245155,0.9999629272594486,-2.2044911185245155,0.9999629272594485,-3.1361073167772973,0.01369018053954401,1.5755102040816327,0.6347150259067358
-3.1360215589091704,0.01365864704219157,-2.2557185029709164,0.9999636225013238,-2.2557185029709164,0.9999636225013236,-3.136021558909151,0.013658647042191515,1.5775510204081633,0.6338939197930142
-3.1359406693491727,0.01362722301801668,-2.30681185647138,0.9999643864546087,-2.30681185647138,0.9999643864546089,-3.1359406693491696,0.013627223018016436,1.579591836734694,0.6330749354005167
-3.1358642702195443,0.013595901329775647,-2.3577717106486418,0.9999652136632535,-2.3577717106486418,0.9999652136632534,-3.135864270219529,0.013595901329775508,1.5816326530612246,0.632258064516129
-3.1357919410745008,0.013564674570093135,-2.408598593868385,0.9999660984747887,-2.408598593868385,0.9999660984747885,-3.1357919410744852,0.013564674570093131,1.5836734693877552,0.6314432989690721
-3.135723220032427,0.013533538089078655,-2.4592930314028165,0.9999670354445847,-2.4592930314028165,0.9999670354445847,-3.1357232200324114,0.013533538089078605,1.5857142857142859,0.6306306306306306
-3.135657615530615,0.013502486827615465,-2.509855545372894,0.9999680191928558,-2.509855545372894,0.9999680191928557,-3.1356576155305915,0.013502486827615337,1.5877551020408165,0.6298200514138816
-3.13559461028765,0.013471516949650441,-2.5602866548779177,0.9999690446852473,-2.5602866548779177,0.9999690446852473,-3.1355946102876264,0.013471516949650413,1.5897959183673471,0.6290115532734274
-3.135533668434137,0.013440625621577518,-2.6105868760647053,0.9999701073448959,-2.6105868760647053,0.9999701073448961,-3.1355336684341126,0.013440625621577338,1.5918367346938775,0.6282051282051282
-3.135474241701238,0.013409811320561151,-2.660756722224381,0.9999712032042252,-2.660756722224381,0.9999712032042252,-3.1354742417012025,0.01340981132056139,1.5938775510204082,0.6274007682458387
-3.1354157795365394,0.013379071975659114,-2.7107967037999323,0.9999723288473382,-2.7107967037999323,0.9999723288473379,-3.1354157795365127,0.013379071975659143,1.5959183673469388,0.6265984654731458
-3.135357732512341,0.013348406681572996,-2.7607073285474493,0.9999734816640838,-2.7607073285474493,0.9999734816640838,-3.1353577325123148,0.013348406681573083,1.5979591836734695,0.6257982120051085
-3.135299553623261,0.013317818189253367,-2.81048910174501,0.9999746601614025,-2.81048910174501,0.9999746601614028,-3.135299553623237,0.013317818189253526,1.6,0.625
