s11a,s11m,s21a,s21m,s31a,s31m,s12a,s12m,s22a,s22m,s32a,s32m,s13a,s13m,s23a,s23m,s33a,s33m,wavelengths,freqs
-4.195336031627017,0.06624997878279501,-10.15190216447366,0.634474812033848,-10.15190216457082,0.6344748120157944,-10.147985604622153,0.6321327476250529,-16.856444189906544,0.10956982772521986,-17.79865591489931,0.09802022233861053,-10.147985605035323,0.6321327476845288,-17.798655915412887,0.09802022225501592,-16.85644418989692,0.10956982777900083,1.5571428571428572,0.6422018348623854
-4.367252312340211,0.06634258321302333,-10.438135022272004,0.6355204522794763,-10.43813502236622,0.6355204522595544,-10.433068278271797,0.6338479864254118,-17.39707333843193,0.10298496543274113,-18.322574844285647,0.09766021773388822,-10.43306827885434,0.6338479865083492,-18.322574844771957,0.09766021765098137,-17.397073338448443,0.10298496549163297,1.5591836734693878,0.6413612565445026
-4.544039687891047,0.06522286227315315,-10.723692601667327,0.6365451176243773,-10.723692601758604,0.6365451176028488,-10.718082129724687,0.6357914212873209,-17.966986433242905,0.09813969394092432,-18.84567818362743,0.09730017016394883,-10.718082130303578,0.6357914213690417,-18.84567818408779,0.09730017008180174,-17.966986433244646,0.09813969400440994,1.5612244897959184,0.6405228758169934
-4.720984646139891,0.06304634927498715,-11.008576185220873,0.6375353845721118,-11.00857618530923,0.637535384549169,-11.003112956048124,0.6377589897560826,-18.553900231783654,0.0965027824791818,-19.367816951121046,0.09693241562586953,-11.003112956474165,0.6377589898162873,-19.367816951556385,0.09693241554453305,-18.553900231737153,0.09650278254533172,1.563265306122449,0.639686684073107
-4.89348098479322,0.06007088701623099,-11.292776243698714,0.6384786560508159,-11.29277624378422,0.6384786560266308,-11.288096685676349,0.6395500500016886,-19.13467645139374,0.09847932416142424,-19.888729334029993,0.0965527215651779,-11.288096686081918,0.6395500500581833,-19.888729334440512,0.0965527214846647,-19.134676451297064,0.09847932422749156,1.5653061224489797,0.6388526727509778
-5.056962673896909,0.0566375367920077,-11.576274320400358,0.6393665668624804,-11.576274320483096,0.6393665668372623,-11.572847214380815,0.6410081514212991,-19.6885644767998,0.10315814114671712,-20.408105907377212,0.09616206077325477,-11.572847214842836,0.6410081514838166,-20.408105907762376,0.09616206069353003,-19.688564476682995,0.10315814121033505,1.5673469387755103,0.6380208333333333
-5.207260245175518,0.05315091047180881,-11.859047271790068,0.6401973760150129,-11.859047271870175,0.6401973759887605,-11.85710710938687,0.6420475639898877,-20.207643003024,0.10884371124449024,-20.925661642110455,0.09576613804222359,-11.857107109790773,0.642047564042829,-20.92566164246951,0.095766137963358,-20.207643002925582,0.10884371130422905,1.569387755102041,0.6371911573472041
-5.34164170931418,0.05005219940961358,-12.14107274410777,0.6409767384073254,-12.141072744185362,0.6409767383801935,-12.140605633314141,0.642660989345987,-20.695423218000343,0.11380973974413568,-21.44119588186341,0.0953729931500199,-12.140605633716563,0.6426609893966735,-21.44119588219536,0.09537299307201225,-20.69542321795356,0.11380973979952125,1.5714285714285714,0.6363636363636364
-5.4605692535481625,0.04777337612156604,-12.422334473618697,0.6417166817758527,-12.422334473693901,0.6417166817479061,-12.423109317961794,0.6429098039050557,-21.160722874109172,0.11674887132261351,-21.954625918843057,0.09498962148470788,-12.423109318362163,0.6429098039534884,-21.954625919147333,0.09498962140762202,-21.16072287413857,0.11674887137377242,1.573469387755102,0.6355382619974059
-5.569322287263031,0.04666415716689764,-12.702826083201826,0.6424330848297561,-12.702826083274806,0.6424330848009753,-12.704455491460445,0.6429027090116117,-21.613696252366402,0.11691385285528252,-22.46598793739959,0.09461880655121355,-12.704455491858347,0.6429027090580267,-22.46598793767623,0.0946188064751658,-21.613696252491888,0.11691385290281525,1.5755102040816327,0.6347150259067358
-5.6775929485790835,0.04690748453627573,-12.982552473854328,0.6431423291581689,-12.9825524739251,0.6431423291286824,-12.984565857217223,0.6427702841958307,-22.064608350972197,0.11412167497247959,-22.975407955065158,0.09425721500070791,-12.98456585761262,0.6427702842405346,-22.975407955315262,0.09425721492574635,-22.064608351212332,0.11412167501777976,1.5775510204081633,0.6338939197930142
-5.79604784835388,0.04847197219260982,-13.261528552645668,0.6438579847940629,-13.261528552714365,0.6438579847637942,-13.263442803765432,0.6426418503579852,-22.52391935316218,0.10872889295575854,-23.483052423781658,0.09389538962176582,-13.26344280415858,0.6426418504013163,-23.48305242400682,0.09389538954801291,-22.523919353535046,0.10872889300089865,1.579591836734694,0.6330749354005167
-5.932039305416899,0.05113938546810245,-13.53977572175321,0.6445883481977849,-13.539775721819856,0.6445883481667372,-13.54115421059345,0.642628470576502,-23.002414963428407,0.10161270123130896,-23.989072055085245,0.09351975122462697,-13.541154210984901,0.6426284706186235,-23.989072055287743,0.09351975115213676,-23.002414963946812,0.10161270127953581,1.5816326530612246,0.632258064516129
-6.08774009227656,0.05458453409556077,-13.817317102636656,0.6453354058881313,-13.817317102701278,0.6453354058562583,-13.817813112013706,0.6428131844271705,-23.51000872436066,0.094137680626871,-24.493552977056105,0.09311620265604661,-13.81781311240409,0.6428131844680331,-24.49355297723823,0.09311620258484608,-23.510008725019343,0.09413768068250876,1.5836734693877552,0.6314432989690721
-6.261141788211023,0.05845154522552513,-14.094172755689174,0.6460954183398229,-14.094172755751751,0.6460954183070885,-14.09355740175409,0.6432475268962278,-24.051347738740272,0.0880126370277972,-24.996486811557524,0.09267449473551043,-14.09355740214392,0.6432475269355511,-24.996486811721297,0.09267449466557863,-24.05134773949407,0.08801263709548286,1.5857142857142859,0.6306306306306306
-6.448056843733424,0.062397172383602546,-14.370356119212035,0.6468609035069022,-14.370356119272513,0.6468609034732737,-14.368532674518228,0.6439523341955242,-24.6182996713517,0.0848629278269722,-25.49776624529824,0.09219225310860879,-14.368532674914205,0.6439523342334416,-25.49776624544499,0.09219225303989072,-24.618299672107344,0.08486292790965161,1.5877551020408165,0.6298200514138816
-6.643667056269331,0.06610728798954349,-14.645872549651536,0.6476234471106159,-14.645872549709827,0.6476234470760666,-14.642879109459544,0.6449207535204293,-25.18738966674463,0.08550224925974803,-25.99720619197762,0.09167758301037322,-14.642879109848467,0.6449207535553336,-25.99720619210781,0.0916775829427955,-25.187389667402115,0.08550224935665748,1.5897959183673471,0.6290115532734274
-6.84330455203669,0.06930320247977974,-14.920720285622588,0.6483765617944084,-14.920720285678577,0.6483765617589232,-14.916721694146101,0.6461220104868518,-25.73194660816738,0.08944119899507211,-26.494584366398914,0.09114952067832703,-14.916721694540326,0.6461220105194685,-26.49458436651212,0.09114952061181611,-25.731946608682723,0.08944119910205149,1.5918367346938775,0.6282051282051282
-7.042682494846535,0.07174904862887121,-15.194893521379639,0.6491178109911192,-15.194893521433187,0.6491178109547023,-15.190162513011277,0.6475054357063607,-26.238037697154613,0.09520793867507635,-26.98969090771403,0.090636202949137,-15.19016251339712,0.6475054357355132,-26.989690907809162,0.09063620288363346,-26.23803769754679,0.09520793878683623,1.5938775510204082,0.6274007682458387
-7.237833028274521,0.07326438491563501,-15.468386723124773,0.6498496095243567,-15.468386723175724,0.6498496094870306,-15.46327429100117,0.6490050269491043,-26.70662260954398,0.10110911731918502,-27.482375815527117,0.09017125640117123,-15.46327429154732,0.6490050269876292,-27.482375815602744,0.09017125633663697,-26.706622609857714,0.10110911743098774,1.5959183673469388,0.6265984654731458
-7.4249187747796705,0.07374212008497137,-15.74119899622553,0.6505784628116821,-15.741198996273722,0.6505784627734915,-15.736095381195339,0.6505450542063463,-27.14635285397117,0.10574757559185764,-27.972585214468513,0.08978931376078267,-15.736095381574877,0.6505450542302565,-27.97258521452323,0.08978931369719792,-27.146352854249237,0.1057475756999791,1.5979591836734695,0.6257982120051085
-7.600017336076666,0.07317032791157259,-16.013337298852274,0.6513128173483114,-16.013337298897543,0.6513128173093253,-16.008627212575302,0.6520468685383901,-27.567797036337513,0.10818295162317236,-28.460381388034406,0.08952162168818877,-16.008627212951005,0.6520468685604285,-28.46038138806719,0.08952162162554439,-27.56779703661305,0.10818295172485297,1.6,0.625
