wavelengths,s11a,s22a,s11m,s22m,s12a,s21a,s12m,s21m
1.3929411764705881,21.572387763804752,21.572387763804752,0.9075143595634189,0.9075143595634189,-24.186329422589782,-24.186329422589782,0.0014392156304076054,0.0014392156304076054
1.3952941176470588,21.874040910800254,21.874040910800254,0.8162970443354471,0.8162970443354471,-24.525930193665218,-24.525930193665218,0.001597177459824168,0.001597177459824168
1.3976470588235295,22.1779444113078,22.1779444113078,0.8412555930220152,0.8412555930220152,-24.865523039610757,-24.865523039610757,0.0015428655484554913,0.0015428655484554913
1.4,22.46421430238351,22.46421430238351,1.0006441953178962,1.0006441953178962,-25.184375885140543,-25.184375885140543,0.0012905752785157339,0.0012905752785157339
1.4023529411764706,22.68437531540538,22.68437531540538,1.4504905126558088,1.4504905126558088,-25.4348647927026,-25.4348647927026,0.000887183309320686,0.000887183309320686
1.4047058823529412,22.59047279595411,22.59047279595411,2.946968618368885,2.946968618368885,-25.371065361224588,-25.371065361224588,0.00043612849212659873,0.00043612849212659873
1.4070588235294117,21.464963950947958,21.464963950947958,3.277633768002831,3.277633768002831,-24.277321147863603,-24.277321147863603,0.00039224480930344125,0.00039224480930344125
1.4094117647058824,21.276779969884835,21.276779969884835,1.5829401132351284,1.5829401132351284,-24.123429193283318,-24.123429193283318,0.0008120853364401421,0.0008120853364401421
1.4117647058823528,21.465405680001563,21.465405680001563,1.076838555008597,1.076838555008597,-24.34810063251094,-24.34810063251094,0.0011909534499132822,0.0011909534499132822
1.4141176470588235,21.725886142181825,21.725886142181825,0.8946403026375567,0.8946403026375567,-24.644563854206584,-24.644563854206584,0.0014257102614871953,0.0014257102614871953
1.4164705882352941,22.004111197257302,22.004111197257302,0.8533358553949606,0.8533358553949606,-24.956777143388717,-24.956777143388717,0.001482972482912791,0.001482972482912791
1.4188235294117646,22.277023173538907,22.277023173538907,0.9219003878122224,0.9219003878122224,-25.260921713130564,-25.260921713130564,0.0013609188025178575,0.0013609188025178575
1.4211764705882353,22.5157783551075,22.5157783551075,1.1472457069625168,1.1472457069625168,-25.528492503803694,-25.528492503803694,0.0010855086938972181,0.0010855086938972181
1.423529411764706,22.63980194291357,22.63980194291357,1.7366444971381254,1.7366444971381254,-25.680596958869916,-25.680596958869916,0.000713327890539764,0.000713327890539764
1.4258823529411764,22.29327300076275,22.29327300076275,3.191658962364441,3.191658962364441,-25.36329740255931,-25.36329740255931,0.00038679072241409635,0.00038679072241409635
1.428235294117647,21.47463992337476,21.47463992337476,2.527739568129736,2.527739568129736,-24.576069023301354,-24.576069023301354,0.0004868106483959177,0.0004868106483959177
1.4305882352941177,21.39477217874107,21.39477217874107,1.4775200080206654,1.4775200080206654,-24.529492217083437,-24.529492217083437,0.0008288559528700031,0.0008288559528700031
1.4329411764705882,21.564120149727596,21.564120149727596,1.0861361838972432,1.0861361838972432,-24.732596833739034,-24.732596833739034,0.0011191785649362152,0.0011191785649362152
1.4352941176470588,21.797045340641137,21.797045340641137,0.9362472145171611,0.9362472145171611,-24.997968242033622,-24.997968242033622,0.0012855126875718698,0.0012855126875718698
1.4376470588235293,22.045597464196952,22.045597464196952,0.9115509601076077,0.9115509601076077,-25.276448203643476,-25.276448203643476,0.0013056556053554556,0.0013056556053554556
1.44,22.283797187324744,22.283797187324744,0.9946155109997815,0.9946155109997815,-25.541971133889557,-25.541971133889557,0.0011839458442545374,0.0011839458442545374
1.4423529411764706,22.476656868951263,22.476656868951263,1.231870011500229,1.231870011500229,-25.760735576911987,-25.760735576911987,0.0009476447221870551,0.0009476447221870551
1.444705882352941,22.536955715969743,22.536955715969743,1.7787169158528717,1.7787169158528717,-25.847323541633813,-25.847323541633813,0.0006519756260297423,0.0006519756260297423
1.4470588235294117,22.211599014802978,22.211599014802978,2.7216202116199515,2.7216202116199515,-25.550029906576366,-25.550029906576366,0.0004237415593989698,0.0004237415593989698
1.4494117647058824,21.627256299665877,21.627256299665877,2.3471575109071674,2.3471575109071674,-24.995907053417746,-24.995907053417746,0.0004883188196470592,0.0004883188196470592
1.4517647058823528,21.50600093695696,21.50600093695696,1.5514566010427278,1.5514566010427278,-24.90610435462054,-24.90610435462054,0.0007326571880996387,0.0007326571880996387
1.4541176470588235,21.621172523034563,21.621172523034563,1.1780432609509077,1.1780432609509077,-25.052379263140843,-25.052379263140843,0.0009543347174022895,0.0009543347174022895
1.4564705882352942,21.81129915042219,21.81129915042219,1.0213651325433843,1.0213651325433843,-25.27166861297027,-25.27166861297027,0.0010864984962351474,0.0010864984962351474
1.4588235294117646,22.022130981872476,22.022130981872476,0.9871479510426543,0.9871479510426543,-25.509004698552463,-25.509004698552463,0.0011090819016207883,0.0011090819016207883
1.4611764705882353,22.223638128626988,22.223638128626988,1.0547536862514455,1.0547536862514455,-25.734706871792202,-25.734706871792202,0.001025307239867775,0.001025307239867775
1.4635294117647057,22.381182019422432,22.381182019422432,1.248932320241266,1.248932320241266,-25.91571375790827,-25.91571375790827,0.0008571562258319027,0.0008571562258319027
1.4658823529411764,22.429420182528307,22.429420182528307,1.6391656965468109,1.6391656965468109,-25.98826698027301,-25.98826698027301,0.0006477138657080971,0.0006477138657080971
1.468235294117647,22.242111492786655,22.242111492786655,2.2044523436997427,2.2044523436997427,-25.827260676979986,-25.827260676979986,0.0004779059166078427,0.0004779059166078427
1.4705882352941178,21.848761211192752,21.848761211192752,2.2395657941878486,2.2395657941878486,-25.462201408581457,-25.462201408581457,0.00046625050048517585,0.00046625050048517585
1.4729411764705882,21.65184316954665,21.65184316954665,1.719335878441108,1.719335878441108,-25.29444747133156,-25.29444747133156,0.0006005392638457786,0.0006005392638457786
1.4752941176470589,21.678667210315645,21.678667210315645,1.3469047306290203,1.3469047306290203,-25.349582609538906,-25.349582609538906,0.0007559845590443093,0.0007559845590443093
1.4776470588235295,21.80506448161158,21.80506448161158,1.159851790986215,1.159851790986215,-25.501988974758138,-25.501988974758138,0.0008642296472585767,0.0008642296472585767
1.48,21.966798966180065,21.966798966180065,1.0948535581554442,1.0948535581554442,-25.68692214631696,-25.68692214631696,0.0009011543402423016,0.0009011543402423016
1.4823529411764707,22.12846449875252,22.12846449875252,1.1247257870634526,1.1247257870634526,-25.869540129958292,-25.869540129958292,0.000864720712159383,0.000864720712159383
