s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths,freqs
-3.137758288899461,0.013913263433381359,-3.170175597328048,0.9999901721889001,0.013913263433381359,-3.137758288899461,0.9999901721889001,-3.170175597328048,1.5612244897959184,0.6405228758169934
-3.1376198665475163,0.013879409438712522,-3.2204240645892774,0.9999904544601943,0.013879409438712522,-3.1376198665475163,0.9999904544601943,-3.2204240645892774,1.563265306122449,0.639686684073107
-3.13747732425467,0.013845764924520568,-3.2705397706320154,0.9999907912022693,0.013845764924520568,-3.13747732425467,0.9999907912022693,-3.2705397706320154,1.5653061224489797,0.6388526727509778
-3.1373310360201403,0.013812334032897703,-3.3205232475763853,0.9999911826161771,0.013812334032897703,-3.1373310360201403,0.9999911826161771,-3.3205232475763853,1.5673469387755103,0.6380208333333333
-3.13718141698638,0.013779118167928497,-3.3703750238547894,0.9999916291304748,0.013779118167928497,-3.13718141698638,0.9999916291304748,-3.3703750238547894,1.569387755102041,0.6371911573472041
-3.1370289081901186,0.013746122568019376,-3.420095624882549,0.9999921307640286,0.013746122568019376,-3.1370289081901186,0.9999921307640286,-3.420095624882549,1.5714285714285714,0.6363636363636364
-3.136873982498128,0.01371334833201119,-3.4696855722772257,0.9999926882004577,0.01371334833201119,-3.136873982498128,0.9999926882004577,-3.4696855722772257,1.573469387755102,0.6355382619974059
-3.1367171317164235,0.013680797034501627,-3.519145384688049,0.999993301829307,0.013680797034501627,-3.1367171317164235,0.999993301829307,-3.519145384688049,1.5755102040816327,0.6347150259067358
-3.136558863088728,0.013648469208386034,-3.5684755775540307,0.9999939722287199,0.013648469208386034,-3.136558863088728,0.9999939722287199,-3.5684755775540307,1.5775510204081633,0.6338939197930142
-3.1363996951890303,0.013616363629260116,-3.617676663514413,0.9999946996236105,0.013616363629260116,-3.1363996951890303,0.9999946996236105,-3.617676663514413,1.579591836734694,0.6330749354005167
-3.136240146587973,0.013584481261737742,-3.6667491521932414,0.9999954845619914,0.013584481261737742,-3.136240146587973,0.9999954845619914,-3.6667491521932414,1.5816326530612246,0.632258064516129
-3.136080739877207,0.013552820121886973,-3.715693550520479,0.9999963272433661,0.013552820121886973,-3.136080739877207,0.9999963272433661,-3.715693550520479,1.5836734693877552,0.6314432989690721
-3.1359219926460233,0.013521378246600532,-3.7645103629386814,0.9999972274915132,0.013521378246600532,-3.1359219926460233,0.9999972274915132,-3.7645103629386814,1.5857142857142859,0.6306306306306306
-3.13576441427733,0.01349015307300355,-3.813200091089378,0.9999981853006824,0.01349015307300355,-3.13576441427733,0.9999981853006824,-3.813200091089378,1.5877551020408165,0.6298200514138816
-3.1356084999528973,0.013459142289950494,-3.8617632343405086,0.9999992002554581,0.013459142289950494,-3.1356084999528973,0.9999992002554581,-3.8617632343405086,1.5897959183673471,0.6290115532734274
-3.1354547332458744,0.013428339697126885,-3.9102002896908408,1.0000002715732919,0.013428339697126885,-3.1354547332458744,1.0000002715732919,-3.9102002896908408,1.5918367346938775,0.6282051282051282
-3.135303566064492,0.013397743561550591,-3.9585117518503843,1.0000013987007206,0.013397743561550591,-3.135303566064492,1.0000013987007206,-3.9585117518503843,1.5938775510204082,0.6274007682458387
-3.1351554266079122,0.01336734926643339,-4.006698113697116,1.0000025803943011,0.01336734926643339,-3.1351554266079122,1.0000025803943011,-4.006698113697116,1.5959183673469388,0.6265984654731458
-3.135010715694837,0.01333714884878095,-4.054759865738894,1.000003815586158,0.01333714884878095,-3.135010715694837,1.000003815586158,-4.054759865738894,1.5979591836734695,0.6257982120051085
-3.13486978479416,0.013307140511352865,-4.102697496993832,1.0000051029688262,0.013307140511352865,-3.13486978479416,1.0000051029688262,-4.102697496993832,1.6,0.625
